Frame,Height,pxDist,cmDist,gsdE,gsdT,predE,predT,errE2,errT2
461,85.83,61.42,174,2.694,2.864,165.46548,175.90688,72.83803163039977,3.636191334400004
465,85.8,69.58,174,2.693,2.863,187.37894,199.20754,178.9960355236,635.4200728515997
468,85.8,67.68,174,2.693,2.863,182.26224000000002,193.76784,68.26460981760033,390.76749826560024
471,85.78,69.72,174,2.693,2.863,187.75596,199.60836,189.22643552159965,655.7881018896003
472,85.78,65.75,174,2.693,2.863,177.06475,188.24225,9.392692562500022,202.84168506250037
474,85.78,73.77,174,2.693,2.863,198.66261,211.20351,608.2443320121,1384.1011563200996
477,85.76,67.83,174,2.692,2.862,182.59836,194.12946,73.93179468960024,405.19515989159976
478,85.76,62.84,174,2.692,2.862,169.16528000000002,179.84808,23.374517478399767,34.20003968640012
479,85.76,61.85,174,2.692,2.862,166.5002,177.0147,56.247000039999904,9.08841609000003
480,85.76,56.87,174,2.692,2.862,153.09404,162.76194,437.0591635215997,126.29399256359977
481,85.76,76.89,174,2.692,2.862,206.98788000000002,220.05918,1088.200226894401,2121.4480622724
483,85.74,56.91,174,2.691,2.861,153.14480999999998,162.81951,434.9389499361009,125.00335664009982
486,85.74,60.93,174,2.691,2.861,163.96263,174.32073000000003,100.7487965169002,0.10286773290001663
489,85.71,59.97,174,2.69,2.86,161.3193,171.5142,160.80015249000004,6.179201640000058
491,85.71,76.98,174,2.69,2.86,207.0762,220.1628,1094.03500644,2131.0041038400004
493,85.71,74.99,174,2.69,2.86,201.7231,214.4714,768.5702736099994,1637.9342179599992
494,85.71,69.0,174,2.69,2.86,185.60999999999999,197.34,134.79209999999966,544.7556000000002
496,85.68,68.0,174,2.69,2.859,182.92,194.412,79.56639999999977,416.6497440000002
498,85.68,60.0,174,2.69,2.859,161.4,171.54,158.75999999999985,6.051600000000039
502,85.65,66.99,174,2.689,2.858,180.13611,191.45741999999998,37.651845932100024,304.76151305639945
503,85.65,61.98,174,2.689,2.858,166.66422,177.13884,53.813668208399996,9.852316545599923
504,85.65,71.97,174,2.689,2.858,193.52733,205.69026,381.31661692890026,1004.2725788675997
505,85.65,72.97,174,2.689,2.858,196.21633,208.54826,493.5653186689,1193.5822690276
507,85.63,68.96,174,2.688,2.858,185.36448,197.08767999999998,129.1514056703997,533.040967782399
508,85.63,58.95,174,2.688,2.858,158.4576,168.47910000000002,241.56619775999957,30.480336809999816
509,85.63,62.95,174,2.688,2.858,169.20960000000002,179.9111,22.94793215999978,34.94110321000006
510,85.63,59.94,174,2.688,2.858,161.11872,171.30852,165.9273744384001,7.244064590400068
511,85.63,69.91,174,2.688,2.858,187.91808,199.80277999999998,193.71295088640008,665.7834557283992
513,85.59,72.91,174,2.687,2.856,195.90917,208.23095999999998,480.0117300888995,1171.7586225215987
514,85.59,65.91,174,2.687,2.856,177.10017,188.23896,9.611054028899947,202.74798188159977
517,85.59,62.91,174,2.687,2.856,169.03916999999998,179.67095999999998,24.609834288900156,32.159787321599765
518,85.56,62.9,174,2.686,2.855,168.9494,179.5795,25.50856036000003,31.130820249999953
519,85.56,60.91,174,2.686,2.855,163.60425999999998,173.89804999999998,108.07141014760037,0.010393802500003347
525,85.53,66.88,174,2.685,2.854,179.5728,190.87552,31.05609984000001,284.7831752703998
526,85.53,65.88,174,2.685,2.854,176.8878,188.02151999999998,8.339388839999993,196.60302311039948
527,85.53,71.85,174,2.685,2.854,192.91725,205.0599,357.86234756249985,964.7173880099999
529,85.53,58.84,174,2.685,2.854,157.9854,167.92936,256.46741316000004,36.85267000959997
530,85.53,65.8,174,2.685,2.854,176.673,187.79319999999998,7.14492900000001,190.2523662399996
531,85.5,67.77,174,2.684,2.853,181.89468,193.34781,62.325972302399904,374.33775179610035
533,85.5,67.69,174,2.684,2.853,181.67996,193.11957,58.98178560159991,365.5579569849004
534,85.5,66.65,174,2.684,2.853,178.88860000000003,190.15245000000002,23.898409960000247,260.9016410025005
535,85.5,55.66,174,2.684,2.853,149.39144,158.79798,605.5812252736006,231.10141208040014
536,85.5,62.54,174,2.684,2.853,167.85736,178.42662,37.732026169600005,19.594964624400124
537,85.48,68.37,174,2.684,2.853,183.50508000000002,195.05961000000002,90.3465458064004,443.5071733521009
538,85.48,64.37,174,2.684,2.853,172.76908000000003,183.64761000000001,1.515164046399924,93.07637871210028
540,85.48,69.15,174,2.684,2.853,185.59860000000003,197.28495000000004,134.52752196000077,542.1888965025017
541,85.48,64.08,174,2.684,2.853,171.99072,182.82024,4.037206118399959,77.79663365760022
542,85.48,61.01,174,2.684,2.853,163.75084,174.06153,105.04528070559978,0.0037859409000005843
543,85.46,62.9,174,2.683,2.852,168.76069999999999,179.39079999999998,27.45026449000015,29.060724639999833
545,85.46,61.73,174,2.683,2.852,165.62158999999997,176.05396,70.19775412810051,4.218751681599956
546,85.46,62.56,174,2.683,2.852,167.84848,178.42112,37.84119831040006,19.546302054400016
548,85.46,68.13,174,2.683,2.852,182.79278999999997,194.30675999999997,77.31315598409944,412.3645016975987
550,85.43,74.6,174,2.682,2.851,200.07719999999998,212.6846,680.0203598399987,1496.4982771599991
551,85.43,69.55,174,2.682,2.851,186.5331,198.28705,157.07859560999975,589.8607977024997
552,85.43,67.5,174,2.682,2.851,181.035,192.4425,49.49122499999995,340.1258062499998
553,85.43,69.29,174,2.682,2.851,185.83578,197.54579,140.0856882084,554.4042267241006
555,85.42,67.07,174,2.682,2.851,179.88173999999998,191.21657,34.59486542759976,296.41028256489966
556,85.42,65.94,174,2.682,2.851,176.85108,187.99493999999999,8.128657166399977,195.8583456035996
558,85.42,77.86,174,2.682,2.851,208.82052,221.97886,1212.4686130703992,2301.9710068995996
559,85.42,59.69,174,2.682,2.851,160.08857999999998,170.17619,193.52760641640057,14.621522916100067
560,85.42,68.01,174,2.682,2.851,182.40282000000002,193.89651,70.60738395240033,395.87111018010023
563,85.4,60.92,174,2.681,2.85,163.32652000000002,173.622,113.92317531039966,0.14288399999998935
564,85.4,61.55,174,2.681,2.85,165.01555,175.4175,80.72034180250017,2.009306249999971
566,85.4,67.79,174,2.681,2.85,181.74499000000003,193.2015,59.98487010010046,368.6976022500004
570,85.39,74.15,174,2.681,2.85,198.79615,211.32750000000001,614.8490548225005,1393.3422562500011
572,85.39,62.7,174,2.681,2.85,168.0987,178.69500000000002,34.8253416899999,22.043025000000203
574,85.38,64.99,174,2.681,2.849,174.23819,185.15651,0.05673447610000144,124.46771538009993
575,85.38,62.05,174,2.681,2.849,166.35604999999998,176.78045,58.429971602500274,7.73090220250001
576,85.38,71.54,174,2.681,2.849,191.79874,203.81746000000004,316.79514558760036,889.0809208516024
577,85.38,61.46,174,2.681,2.849,164.77426,175.09954000000002,85.11427854760004,1.2089882116000414
578,85.37,70.13,174,2.68,2.849,187.9484,199.80037000000002,194.5578625599998,665.6590921369008
579,85.37,70.79,174,2.68,2.849,189.71720000000002,201.68071000000003,247.03037584000063,766.2217061041018
580,85.37,70.5,174,2.68,2.849,188.94,200.8545,223.20359999999994,721.1641702500001
583,85.37,68.78,174,2.68,2.849,184.33040000000003,195.95422000000002,106.71716416000054,481.9877758084009
585,85.35,57.08,174,2.68,2.848,152.9744,162.56384,442.0758553599999,130.7857555456
586,85.35,69.58,174,2.68,2.848,186.4744,198.16384,155.61065536000007,583.8911635455996
587,85.35,68.45,174,2.68,2.848,183.44600000000003,194.94559999999998,89.2269160000005,438.71815935999933
589,85.35,67.82,174,2.68,2.848,181.7576,193.15135999999998,60.18035775999994,366.77458984959935
590,85.35,70.8,174,2.68,2.848,189.744,201.6384,247.873536,763.8811545599995
591,85.32,65.41,174,2.679,2.847,175.23338999999999,186.22226999999998,1.521250892099965,149.3838839528995
592,85.32,66.85,174,2.679,2.847,179.09114999999997,190.32195,25.9198083224997,266.4060518024996
594,85.32,71.89,174,2.679,2.847,192.59331,204.67083,345.7111767561001,940.6998128888997
595,85.32,68.3,174,2.679,2.847,182.9757,194.4501,80.56319048999981,418.2065900099997
598,85.3,60.85,174,2.678,2.847,162.9563,173.23995,121.96330969000003,0.5776760025000103
599,85.3,71.04,174,2.678,2.847,190.24512000000001,202.25088000000002,263.90392381440046,798.1122207744013
600,85.3,69.95,174,2.678,2.847,187.3261,199.14765,177.58494120999993,632.4043005225
601,85.3,70.91,174,2.678,2.847,189.89697999999999,201.88076999999998,252.71397312039952,777.3373357928991
604,85.29,76.08,174,2.678,2.846,203.74223999999998,216.52368,884.6008402175988,1808.2633607424011
605,85.29,61.55,174,2.678,2.846,164.83089999999999,175.1713,84.07239481000026,1.3719436900000053
606,85.29,64.95,174,2.678,2.846,173.9361,184.8477,0.004083209999998675,117.67259529000007
607,85.29,70.83,174,2.678,2.846,189.68274,201.58218,245.94833390759985,760.7766535523997
608,85.29,73.54,174,2.678,2.846,196.94012,209.29484000000002,526.2491056144004,1245.7257306256015
609,85.28,60.04,174,2.678,2.846,160.78712,170.87384,174.58019789440033,9.772876345599991
610,85.28,70.18,174,2.678,2.846,187.94204000000002,199.73228000000003,194.38047936160055,662.1502339984016
611,85.28,69.87,174,2.678,2.846,187.11186,198.85002000000003,171.92087265960018,617.5234940004015
612,85.28,74.74,174,2.678,2.846,200.15372,212.71004,684.0170698383996,1498.4671968015994
613,85.28,65.09,174,2.678,2.846,174.31102,185.24614000000003,0.09673344040000834,126.47566489960057
614,85.27,69.3,174,2.677,2.846,185.5161,197.2278,132.62055920999987,539.5306928400001
615,85.27,68.76,174,2.677,2.846,184.07052000000002,195.69096000000002,101.41537307040032,470.4977457216008
616,85.27,63.93,174,2.677,2.846,171.14061,181.94478,8.176111172099946,63.119529248400134
617,85.27,75.65,174,2.677,2.846,202.51505000000003,215.29990000000004,813.1080765025017,1705.681740010003
618,85.27,74.45,174,2.677,2.846,199.30265,211.8847,640.2240970225,1435.2504940900008
619,85.27,64.59,174,2.677,2.846,172.90743,183.82314000000002,1.1937092048999889,96.49407945960046
620,85.27,62.93,174,2.677,2.846,168.46361,179.09878,30.651614232100126,25.99755748840005
621,85.26,73.42,174,2.677,2.845,196.54534,208.87990000000002,508.2923557156005,1216.6074240100015
622,85.26,68.62,174,2.677,2.845,183.69574000000003,195.22390000000001,94.00737414760056,450.45393121000063
623,85.26,78.03,174,2.677,2.845,208.88631,221.99535000000003,1217.0546254161006,2303.5536216225028
625,85.26,62.69,174,2.677,2.845,167.82113,178.35305,38.17843447689987,18.949044302499967
626,85.26,59.17,174,2.677,2.845,158.39809,168.33865000000003,243.4195956481001,32.050883822499664
627,85.24,72.76,174,2.676,2.845,194.70576000000003,207.00220000000002,428.72849717760107,1089.145204840001
628,85.24,76.74,174,2.676,2.845,205.35623999999999,218.3253,983.2137869375991,1964.7322200899998
629,85.24,67.6,174,2.676,2.845,180.89759999999998,192.322,47.57688575999976,335.6956840000001
630,85.24,61.45,174,2.676,2.845,164.4402,174.82525,91.38977603999992,0.6810375625000183
631,85.24,70.25,174,2.676,2.845,187.989,199.86125,195.69212100000013,668.8042515625007
634,85.23,65.45,174,2.676,2.844,175.1442,186.1398,1.3091936400000277,147.3747440400002
636,85.23,73.46,174,2.676,2.844,196.57896,208.92023999999998,509.8094346815998,1219.4231616575985
637,85.23,66.15,174,2.676,2.844,177.01740000000004,188.13060000000002,9.104702760000228,199.67385636000043
639,85.21,64.84,174,2.676,2.844,173.51184,184.40496,0.23830018559999364,108.26319260159975
640,85.21,66.29,174,2.676,2.844,177.39204000000004,188.52876,11.505935361600251,211.08486713760016
641,85.21,70.85,174,2.676,2.844,189.59459999999999,201.49739999999997,243.19154915999954,756.1070067599984
642,85.21,67.9,174,2.676,2.844,181.70040000000003,193.10760000000002,59.29616016000047,365.10037776000075
643,85.21,70.87,174,2.676,2.844,189.64812000000003,201.55428,244.86365953440108,759.2383463184003
644,85.21,70.76,174,2.676,2.844,189.35376000000002,201.24144,235.7379461376007,742.0960532736007
645,85.21,68.17,174,2.676,2.844,182.42292,193.87547999999998,70.94558132640009,395.03470523039925
647,85.21,56.24,174,2.676,2.844,150.49824,159.94656,552.3327230975996,197.49917583359985
648,85.21,69.48,174,2.676,2.844,185.92848,197.60112,142.28863511040018,557.0128652544004
649,85.21,72.81,174,2.676,2.844,194.83956,207.07164,434.2872609936002,1093.7333722896
650,85.21,64.05,174,2.676,2.844,171.3978,182.1582,6.771444840000055,66.5562272399999
653,85.21,61.02,174,2.676,2.844,163.28952,173.54088,114.71438183039979,0.2107911744000118
654,85.21,64.08,174,2.676,2.844,171.47808,182.24352,6.360080486399972,67.95562199039983
655,85.21,63.85,174,2.676,2.844,170.86260000000001,181.58939999999998,9.843278759999908,57.59899235999975
657,85.22,67.95,174,2.676,2.844,181.8342,193.2498,61.374689640000156,370.55480003999975
658,85.22,61.94,174,2.676,2.844,165.75144,176.15735999999998,68.03874207359996,4.654202169599926
659,85.22,64.05,174,2.676,2.844,171.3978,182.1582,6.771444840000055,66.5562272399999
660,85.22,65.46,174,2.676,2.844,175.17095999999998,186.16823999999997,1.3711473215999521,148.06606469759924
661,85.22,69.94,174,2.676,2.844,187.15944000000002,198.90936,173.17086111360047,620.4762156095996
662,85.22,60.12,174,2.676,2.844,160.88112,170.98128,172.10501245439974,9.112670438400011
663,85.22,68.51,174,2.676,2.844,183.33276000000004,194.84244,87.10040921760067,434.4073051536004
664,85.22,70.31,174,2.676,2.844,188.14956,199.96164,200.21004819360024,674.0067514895994
665,85.22,61.82,174,2.676,2.844,165.43032000000002,175.81608,73.43941530239961,3.298146566399998
668,85.24,67.54,174,2.676,2.845,180.73704000000004,192.15130000000002,45.38770796160048,329.46969169000073
669,85.24,64.77,174,2.676,2.845,173.32452,184.27065,0.4562732303999908,105.48625142249978
670,85.24,62.73,174,2.676,2.845,167.86548,178.46685,37.632335630400114,19.952748922499943
672,85.24,65.43,174,2.676,2.845,175.09068000000002,186.14835000000002,1.1895828624000442,147.58240772250053
673,85.24,64.21,174,2.676,2.845,171.82595999999998,182.67745,4.726449921600084,75.29813850249988
674,85.25,59.18,174,2.677,2.845,158.42486,168.36710000000002,242.58498601960014,31.72956240999975
677,85.25,69.7,174,2.677,2.845,186.5869,198.2965,158.43005161000036,590.3199122500005
678,85.25,65.24,174,2.677,2.845,174.64748,185.6078,0.41923035040000206,134.74102083999995
679,85.25,59.2,174,2.677,2.845,158.47840000000002,168.424,240.92006655999933,31.091775999999925
681,85.28,58.4,174,2.678,2.846,156.3952,166.2064,309.9289830400004,60.74020095999997
682,85.28,66.24,174,2.678,2.846,177.39072,188.51904,11.496982118399915,210.8025225215997
683,85.28,66.41,174,2.678,2.846,177.84598,189.00286,14.791562160399979,225.08580817959995
685,85.28,69.77,174,2.678,2.846,186.84405999999998,198.56542,164.9698772835996,603.4598597763994
686,85.32,56.61,174,2.679,2.847,151.65819,161.16867,499.15647407610044,164.6430295689002
687,85.32,70.73,174,2.679,2.847,189.48567,201.36831,239.80597534889998,749.0243922561004
688,85.32,67.6,174,2.679,2.847,181.10039999999998,192.45719999999997,50.4156801599997,340.66823183999895
689,85.32,60.44,174,2.679,2.847,161.91876,172.07268,145.9563599376002,3.714562382400034
690,85.32,61.42,174,2.679,2.847,164.54417999999998,174.86274,89.41253187240032,0.7443203076000039
691,85.32,61.81,174,2.679,2.847,165.58899,175.97307,70.74508922010007,3.8930052249000275
693,85.36,56.31,174,2.68,2.849,150.91080000000002,160.42719000000002,533.111156639999,184.22117129609933
694,85.36,62.57,174,2.68,2.849,167.6876,178.26193,39.846393759999955,18.164047324900057
696,85.36,63.1,174,2.68,2.849,169.108,179.77190000000002,23.93166399999996,33.31482961000019
697,85.36,59.08,174,2.68,2.849,158.33440000000002,168.31892000000002,245.4110233599995,32.27466996639978
704,85.4,64.63,174,2.681,2.85,173.27302999999998,184.19549999999998,0.528485380900033,103.94822024999962
705,85.45,60.45,174,2.683,2.852,162.18735,172.4034,139.53870002249977,2.5491315599999846
709,85.45,60.32,174,2.683,2.852,161.83856,172.03264,147.90062287359999,3.8705053696000533
711,85.49,63.5,174,2.684,2.853,170.434,181.1655,12.716356000000017,51.344390250000124
714,85.49,64.82,174,2.684,2.853,173.97688,184.93146,0.0005345344000002683,119.49681773159972
735,85.65,59.94,174,2.689,2.858,161.17866,171.30852,164.3867593955998,7.244064590400068
739,85.65,59.97,174,2.689,2.858,161.25933,171.39426,162.32467204889986,6.789880947599986
743,85.68,63.28,174,2.69,2.859,170.2232,180.91752,14.264218240000066,47.85208295039995
745,85.68,57.48,174,2.69,2.859,154.6212,164.33532,375.53788944000047,93.40603950240008
746,85.71,60.44,174,2.69,2.86,162.5836,172.8584,130.33418896000023,1.3032505600000253
748,85.71,65.6,174,2.69,2.86,176.46399999999997,187.61599999999999,6.071295999999853,185.3954559999996
756,85.74,62.25,174,2.691,2.861,167.51475,178.09725,42.0584675625001,16.78745756250002
759,85.76,63.92,174,2.692,2.862,172.07264,182.93904,3.7147165695999735,79.9064361216001
765,85.8,68.6,174,2.693,2.863,184.7398,196.40179999999998,115.34330404000005,501.8406432399991
766,85.8,58.1,174,2.693,2.863,156.4633,166.3403,307.53584688999985,58.6710040899998
769,85.8,65.36,174,2.693,2.863,176.01448,187.12568,4.058129670399967,172.2834754623997
770,85.84,63.71,174,2.694,2.865,171.63474,182.52915000000002,5.59445486760003,72.74639972250027
771,85.84,61.58,174,2.694,2.865,165.89651999999998,176.4267,65.6663881104003,5.888872890000053
772,85.84,62.2,174,2.694,2.865,167.5668,178.20300000000003,41.386062239999994,17.665209000000264
773,85.84,62.96,174,2.694,2.865,169.61424,180.3804,19.234890777600043,40.70950416000011
774,85.84,59.97,174,2.694,2.865,161.55918,171.81405,154.77400227240005,4.778377402499961
775,85.84,59.2,174,2.694,2.865,159.4848,169.60800000000003,210.69103103999979,19.289663999999714
776,85.86,68.52,174,2.695,2.865,184.6614,196.3098,113.6654499599997,497.7271760399998
777,85.86,64.65,174,2.695,2.865,174.23175,185.22225000000003,0.05370806250000242,125.93889506250069
780,85.86,63.14,174,2.695,2.865,170.1623,180.89610000000002,14.727941290000095,47.556195210000254
781,85.86,60.44,174,2.695,2.865,162.8858,173.16060000000002,123.52544164000024,0.7045923599999723
782,85.87,64.6,174,2.695,2.866,174.09699999999998,185.1436,0.009408999999996118,124.17982095999983
784,85.87,65.39,174,2.695,2.866,176.22605,187.40774000000002,4.95529860249994,179.7674919076005
787,85.87,62.75,174,2.695,2.866,169.11124999999998,179.8415,23.899876562500154,34.12312224999996
788,85.88,69.76,174,2.695,2.866,188.0032,199.93216,196.0896102399998,672.4769222656005
789,85.88,60.65,174,2.695,2.866,163.45174999999998,173.8229,111.26557806250051,0.03136440999999852
792,85.88,57.35,174,2.695,2.866,154.55825,164.3651,377.9816430625005,92.83129800999976
793,85.88,75.81,174,2.695,2.866,204.30795,217.27146000000002,918.5718332025003,1872.4192505316016
794,85.9,72.86,174,2.696,2.867,196.43056,208.88962,503.1300219136006,1217.2855837444006
795,85.9,66.65,174,2.696,2.867,179.68840000000003,191.08555,32.35789456000034,291.9160188025004
796,85.9,68.16,174,2.696,2.867,183.75936000000002,195.41472,95.2451076096003,458.5902326783995
797,85.9,59.2,174,2.696,2.867,159.60320000000002,169.7264,207.26785023999955,18.263656959999896
798,85.9,65.48,174,2.696,2.867,176.53408000000002,187.73116000000002,6.421561446400087,188.54475494560046
799,85.9,54.35,174,2.696,2.867,146.5276,155.82145,754.7327617599997,330.45968010250004
800,85.91,63.43,174,2.696,2.867,171.00728,181.85381,8.956372998399948,61.682331516100156
801,85.91,68.39,174,2.696,2.867,184.37944000000002,196.07413,107.73277471360035,487.2672152568999
802,85.91,63.52,174,2.696,2.867,171.24992000000003,182.11184,7.562940006399827,65.80194818560001
805,85.91,67.62,174,2.696,2.867,182.30352000000002,193.86654000000001,68.94844439040034,394.6794115716006
806,85.9,67.57,174,2.696,2.867,182.16872,193.72319,66.72798643840012,389.00422377609954
807,85.9,54.97,174,2.696,2.867,148.19912,157.59899,665.6854087744003,268.99312902010047
808,85.9,56.06,174,2.696,2.867,151.13776000000001,160.72402,522.6820178175993,176.2516449604001
809,85.9,69.63,174,2.696,2.867,187.72248,199.62921,188.30645735039974,656.8564052241001
810,85.9,70.81,174,2.696,2.867,190.90376,203.01227,285.7371021376002,841.7118105529
811,85.9,63.72,174,2.696,2.867,171.78912,182.68524,4.8879903744000135,75.43339385759988
812,85.9,67.1,174,2.696,2.867,180.9016,192.3757,47.63208256000003,337.6663504899998
814,85.9,67.02,174,2.696,2.867,180.68592,192.14633999999998,44.701526246400135,329.2896553955993
818,85.9,71.37,174,2.696,2.867,192.41352000000003,204.61779,339.0577187904012,937.4490644841009
819,85.9,74.99,174,2.696,2.867,202.17304,214.99632999999997,793.7201828415992,1680.6990734688977
820,85.9,63.67,174,2.696,2.867,171.65432,182.54189,5.502214662399941,72.96388477209992
821,85.9,73.27,174,2.696,2.867,197.53592,210.06509,553.9395302464002,1300.6907167081
824,85.88,62.1,174,2.695,2.866,167.3595,177.9786,44.09624025000004,15.829257960000001
825,85.88,57.52,174,2.695,2.866,155.0164,164.85232000000002,360.37706895999986,83.68004938239963
827,85.88,70.16,174,2.695,2.866,189.08119999999997,201.07856,227.442593439999,733.2484116736006
828,85.88,67.44,174,2.695,2.866,181.75079999999997,193.28304,60.074900639999534,371.8356316416
832,85.85,49.2,174,2.695,2.865,132.594,140.95800000000003,1714.4568360000005,1091.7737639999982
833,85.85,60.92,174,2.695,2.865,164.1794,174.53580000000002,96.44418436000026,0.2870816400000248
834,85.85,59.96,174,2.695,2.865,161.5922,171.7854,153.95350084000023,4.904453159999957
835,85.85,76.01,174,2.695,2.865,204.84695,217.76865000000004,951.5343243024995,1915.694722822503
836,85.84,74.46,174,2.694,2.865,200.59524,213.3279,707.3067906575994,1546.68371841
837,85.84,59.88,174,2.694,2.865,161.31672,171.55620000000002,160.8655915583999,5.972158439999911
838,85.84,64.41,174,2.694,2.865,173.52053999999998,184.53465,0.2298818916000166,110.97885062249998
839,85.84,59.66,174,2.694,2.865,160.72403999999997,170.9259,176.2511139216007,9.45009080999992
842,85.82,71.83,174,2.694,2.864,193.51002,205.72111999999998,380.6408804003999,1006.2294540543991
843,85.82,66.12,174,2.694,2.864,178.12728,189.36768,17.03444019840011,236.16558858240023
845,85.82,49.14,174,2.694,2.864,132.38316,140.73695999999998,1731.9613715855996,1106.4298300416012
846,85.82,66.07,174,2.694,2.864,177.99257999999998,189.22447999999997,15.940695056399804,231.78479127039913
847,85.82,62.97,174,2.694,2.864,169.64118,180.34608,18.999311792400075,40.27273136640001
848,85.78,72.2,174,2.693,2.863,194.43460000000002,206.70860000000002,417.5728771600007,1069.8525139600013
849,85.78,67.59,174,2.693,2.863,182.01987000000003,193.51017000000002,64.31831481690041,380.64673342890063
850,85.78,52.81,174,2.693,2.863,142.21733,151.19503,1010.1381123288998,520.0666567008999
857,85.75,69.98,174,2.692,2.862,188.38616000000002,200.28276000000002,206.9615995456005,690.7834732176013
860,85.72,63.15,174,2.691,2.861,169.93665,180.67215000000002,16.510813222500115,44.517585622500214
862,85.72,60.09,174,2.691,2.861,161.70219,171.91749000000002,151.23613079609996,4.336847900099937
863,85.72,54.84,174,2.691,2.861,147.57444,156.89724,698.3102213135995,292.50439961759963
865,85.72,75.43,174,2.691,2.861,202.98213,215.80523000000002,839.9638593369007,1747.677255352902
866,85.69,72.8,174,2.69,2.86,195.832,208.20799999999997,476.63622399999974,1170.1872639999979
869,85.69,75.26,174,2.69,2.86,202.4494,215.24360000000001,809.3683603599999,1701.0345409600013
870,85.69,70.16,174,2.69,2.86,188.73039999999997,200.65759999999997,216.98468415999926,710.6276377599986
871,85.69,76.13,174,2.69,2.86,204.78969999999998,217.73179999999996,948.0056260899989,1912.4703312399968
872,85.65,71.79,174,2.689,2.858,193.04331000000002,205.17582000000002,362.64765575610073,971.931752672401
874,85.65,76.39,174,2.689,2.858,205.41271,218.32262,986.7583495441003,1964.4946436644
875,85.65,73.85,174,2.689,2.858,198.58265,211.0633,604.3066810225,1373.68820689
876,85.65,65.84,174,2.689,2.858,177.04376000000002,188.17072000000002,9.264474937600124,200.80930531840048
877,85.65,74.22,174,2.689,2.858,199.57758,212.12076,654.2125986564006,1453.1923429775993
878,85.61,75.71,174,2.687,2.857,203.43276999999998,216.30347,866.2879498728986,1789.5835740409004
879,85.61,67.6,174,2.687,2.857,181.64119999999997,193.1332,58.38793743999953,366.07934223999956
881,85.61,61.12,174,2.687,2.857,164.22943999999998,174.61984,95.46384271360034,0.38420162560001314
882,85.61,75.15,174,2.687,2.857,201.92805,214.70355000000004,779.9759768025008,1656.778982602503
883,85.61,74.6,174,2.687,2.857,200.45019999999997,213.1322,699.6130800399983,1531.3290768400009
884,85.58,69.27,174,2.687,2.856,186.12848999999997,197.83512,147.1002696800993,568.1129454143995
885,85.58,76.93,174,2.687,2.856,206.71091,219.71208000000001,1070.003633028101,2089.5942579264015
886,85.58,66.16,174,2.687,2.856,177.77191999999997,188.95296,14.227380486399744,223.5910127615997
887,85.58,77.58,174,2.687,2.856,208.45745999999997,221.56848,1187.3165496515978,2262.7602895103996
888,85.58,64.17,174,2.687,2.856,172.42479,183.26952,2.481286544099995,85.9240010304
889,85.58,60.52,174,2.687,2.856,162.61724,172.84512,129.56722521759977,1.3337478143999804
890,85.54,49.39,174,2.685,2.855,132.61215,141.00845,1712.9541276224988,1088.4423714024992
891,85.54,73.79,174,2.685,2.855,198.12615000000002,210.67045000000002,582.0711138225012,1344.7219032025012
892,85.54,77.5,174,2.685,2.855,208.0875,221.2625,1161.9576562500004,2233.743906249999
893,85.54,76.06,174,2.685,2.855,204.2211,217.1513,913.3148852100004,1862.0346916899994
894,85.54,76.22,174,2.685,2.855,204.6507,217.6081,939.4654104900001,1901.6663856100006
896,85.51,61.83,174,2.684,2.854,165.95172,176.46282,64.77481095840008,6.065482352399968
899,85.51,75.85,174,2.684,2.854,203.5814,216.4759,875.0592259600002,1804.2020808099996
902,85.48,72.92,174,2.684,2.853,195.71728000000002,208.04076,471.6402505984007,1158.7733413776004
904,85.48,72.51,174,2.684,2.853,194.61684000000002,206.87103000000002,425.05409158560104,1080.5046132609014
906,85.48,75.59,174,2.684,2.853,202.88356000000002,215.65827000000002,834.260038273601,1735.4114593929014
907,85.48,76.82,174,2.684,2.853,206.18488,219.16746,1035.8665006143995,2040.0994428516005
908,85.44,69.93,174,2.682,2.851,187.55226000000002,199.37043000000003,183.6637511076005,643.6587183849014
909,85.44,70.05,174,2.682,2.851,187.8741,199.71255,192.49065080999995,661.1352275024997
910,85.44,77.47,174,2.682,2.851,207.77454,220.86697,1140.7195522116,2196.5128769809007
911,85.44,70.36,174,2.682,2.851,188.70552,200.59636,216.2523184704002,707.3663652496002
912,85.44,72.42,174,2.682,2.851,194.23044,206.46942,409.2707025935995,1054.263235136401
913,85.44,78.17,174,2.682,2.851,209.65194,222.86267,1271.0608257635997,2387.560519528901
915,85.41,77.57,174,2.682,2.85,208.04273999999998,221.0745,1158.9081467075987,2216.00855025
918,85.41,76.25,174,2.682,2.85,204.5025,217.3125,930.4025062499999,1875.97265625
919,85.41,65.23,174,2.682,2.85,174.94686000000002,185.90550000000002,0.8965438596000287,141.74093025000042
921,85.37,66.64,174,2.68,2.849,178.5952,189.85736000000003,21.11586304000005,251.4558661696009
924,85.37,55.6,174,2.68,2.849,149.008,158.4044,624.6000639999995,243.2227393599997
928,85.34,78.08,174,2.679,2.848,209.17631999999998,222.37184,1237.3734887423982,2339.834904985599
929,85.34,76.33,174,2.679,2.848,204.48807,217.38783999999998,929.5224123248996,1882.5046598655986
930,85.34,75.47,174,2.679,2.848,202.18412999999998,214.93856,794.345183856899,1675.9656948735997
934,85.31,75.92,174,2.679,2.847,203.38968,216.14424,863.7532905023999,1776.1369651775997
